"book","chapter","verse","edition","unique_id","align_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",201,174,"ἠκούσαμεν","ἠκούσαμεν","ἀκούω@viaa1p","ἀκούω","viaa1p"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",202,175,"γενόμενα","γενόμενα","γίνομαι@vpamanp","γίνομαι","vpamanp"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",203,176,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",204,177,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",205,178,"Καφαρναοὺμ","Καφαρναοὺμ","Καφαρναούμ@nafsp","Καφαρναούμ","nafsp"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",206,179,"ποίησον","ποίησον","ποιέω@vdaa2s","ποιέω","vdaa2s"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",207,180,"καὶ","καὶ","καί@b","καί","b"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",208,181,"ὧδε","ὧδε","ὧδε@b","ὧδε","b"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",209,182,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",210,183,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",211,184,"πατρίδι","πατρίδι","πατρίς@ndfsc","πατρίς","ndfsc"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",212,185,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",214,186,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",215,187,"δέ","δέ","δέ@cc","δέ","cc"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",217,188,"Ἀμὴν","ἀμὴν","ἀμήν@t","ἀμήν","t"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",218,189,"λέγω","λέγω","λέγω@vipa1s","λέγω","vipa1s"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",219,190,"ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",220,191,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",221,192,"οὐδεὶς","οὐδεὶς","οὐδείς@ainmsn","οὐδείς","ainmsn"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",222,193,"προφήτης","προφήτης","προφήτης@nnmsc","προφήτης","nnmsc"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",223,194,"δεκτός","δεκτός","δεκτός@annmsn","δεκτός","annmsn"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",224,195,"ἐστιν","ἐστιν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",225,196,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",226,197,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",227,198,"πατρίδι","πατρίδι","πατρίς@ndfsc","πατρίς","ndfsc"
"Ev","4","24","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",228,199,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",230,200,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",231,201,"ἐπλήσθησαν","ἐπλήσθησαν","πίμπλημι@viap3p","πίμπλημι","viap3p"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",232,202,"πάντες","πάντες","πᾶς@ainmpn","πᾶς","ainmpn"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",233,203,"θυμοῦ","θυμοῦ","θυμός@ngmsc","θυμός","ngmsc"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",234,204,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",235,205,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","28","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",236,206,"συναγωγῇ","συναγωγῇ","συναγωγή@ndfsc","συναγωγή","ndfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",238,207,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",239,208,"ἀναστάντες","ἀναστάντες","ἀνίστημι@vpaanmp","ἀνίστημι","vpaanmp"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",240,209,"ἐξέβαλον","ἐξέβαλον","ἐκβάλλω@viaa3p","ἐκβάλλω","viaa3p"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",241,210,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",242,211,"ἔξω","ἔξω","ἔξω@pg","ἔξω","pg"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",243,212,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",244,213,"πόλεως","πόλεως","πόλις@ngfsc","πόλις","ngfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",246,214,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",247,215,"ἤγαγον","ἤγαγον","ἄγω@viaa3p","ἄγω","viaa3p"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",248,216,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",249,217,"ἕως","ἕως","ἕως@pg","ἕως","pg"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",250,218,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",251,219,"ὀφρύος","ὀφρύος","ὀφρύς@ngfsc","ὀφρύς","ngfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",252,220,"τοῦ","τοῦ","ὁ@dgns","ὁ","dgns"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",253,221,"ὄρους","ὄρους","ὄρος@ngnsc","ὄρος","ngnsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",254,222,"ἐφ᾽","ἐπὶ","ἐπί@pg","ἐπί","pg"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",255,223,"οὗ","οὗ","ὅς@rrgns","ὅς","rrgns"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",256,224,"ἡ","ἡ","ὁ@dnfs","ὁ","dnfs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",257,225,"πόλις","πόλις","πόλις@nnfsc","πόλις","nnfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",258,226,"ᾠκοδόμητο","ᾠκοδόμητο","οἰκοδομέω@viyp3s","οἰκοδομέω","viyp3s"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",259,227,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",261,228,"ὥστε","ὥστε","ὥστε@cs","ὥστε","cs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",262,229,"κατακρημνίσαι","κατακρημνίσαι","κατακρημνίζω@vnaa","κατακρημνίζω","vnaa"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",263,230,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",265,231,"αὐτὸς","αὐτὸς","αὐτός@rtnms","αὐτός","rtnms"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",266,232,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",267,233,"διελθὼν","διελθὼν","διέρχομαι@vpaanms","διέρχομαι","vpaanms"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",268,234,"διὰ","διὰ","διά@pg","διά","pg"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",269,235,"μέσου","μέσου","μέσος@angnsn","μέσος","angnsn"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",270,236,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",271,237,"ἐπορεύετο","ἐπορεύετο","πορεύομαι@viim3s","πορεύομαι","viim3s"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",273,238,"Δύνοντος","δύνοντος","δύνω@vppagms","δύνω","vppagms"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",274,239,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",275,240,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",276,241,"ἡλίου","ἡλίου","ἥλιος@ngmsc","ἥλιος","ngmsc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",277,242,"ἅπαντες","ἅπαντες","ἅπας@annmpn","ἅπας","annmpn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",278,243,"ὅσοι","ὅσοι","ὅσος@rrnmp","ὅσος","rrnmp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",279,244,"εἶχον","εἶχον","ἔχω@viia3p","ἔχω","viia3p"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",280,245,"ἀσθενοῦντας","ἀσθενοῦντας","ἀσθενέω@vppaamp","ἀσθενέω","vppaamp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",281,246,"νόσοις","νόσοις","νόσος@ndfpc","νόσος","ndfpc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",282,247,"ποικίλαις","ποικίλαις","ποικίλος@andfpn","ποικίλος","andfpn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",283,248,"ἤγαγον","ἤγαγον","ἄγω@viaa3p","ἄγω","viaa3p"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",284,249,"αὐτοὺς","αὐτοὺς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",285,250,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",286,251,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",288,252,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",289,253,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",290,254,"ἑνὶ","ἑνὶ","εἷς@acdmsn","εἷς","acdmsn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",291,255,"ἑκάστῳ","ἑκάστῳ","ἕκαστος@aidmsn","ἕκαστος","aidmsn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",292,256,"τὰς","τὰς","ὁ@dafp","ὁ","dafp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",293,257,"χεῖρας","χεῖρας","χείρ@nafpc","χείρ","nafpc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",294,258,"ἐπιτιθεὶς","ἐπιτιθεὶς","ἐπιτίθημι@vppanms","ἐπιτίθημι","vppanms"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",295,259,"ἐθεράπευεν","ἐθεράπευεν","θεραπεύω@viia3s","θεραπεύω","viia3s"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",296,260,"αὐτούς","αὐτούς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",298,261,"ἐξήρχετο","ἐξήρχετο","ἐξέρχομαι@viim3s","ἐξέρχομαι","viim3s"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",299,262,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",300,263,"καὶ","καὶ","καί@b","καί","b"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",301,264,"δαιμόνια","δαιμόνια","δαιμόνιον@nnnpc","δαιμόνιον","nnnpc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",302,265,"ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",303,266,"πολλῶν","πολλῶν","πολύς@angmpn","πολύς","angmpn"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",305,267,"κραυγάζοντα","κραυγάζοντα","κραυγάζω@vppannp","κραυγάζω","vppannp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",306,268,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",307,269,"λέγοντα","λέγοντα","λέγω@vppannp","λέγω","vppannp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",309,270,"Σὺ","σὺ","σύ@rpn-s","σύ","rpn-s"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",310,271,"εἶ","εἶ","εἰμί@vipa2s","εἰμί","vipa2s"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",311,272,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",312,273,"υἱὸς","υἱὸς","υἱός@nnmsc","υἱός","nnmsc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",313,274,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",314,275,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",316,276,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",317,277,"ἐπιτιμῶν","ἐπιτιμῶν","ἐπιτιμάω@vppanms","ἐπιτιμάω","vppanms"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",318,278,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",319,279,"εἴα","εἴα","ἐάω@viia3s","ἐάω","viia3s"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",320,280,"αὐτὰ","αὐτὰ","αὐτός@rpanp","αὐτός","rpanp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",321,281,"λαλεῖν","λαλεῖν","λαλέω@vnpa","λαλέω","vnpa"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",323,282,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",324,283,"ᾔδεισαν","ᾔδεισαν","οἶδα@viya3p","οἶδα","viya3p"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",325,284,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",326,285,"Χριστὸν","Χριστὸν","χριστός@namsp","χριστός","namsp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",327,286,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",328,287,"εἶναι","εἶναι","εἰμί@vnpa","εἰμί","vnpa"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",330,288,"Γενομένης","γενομένης","γίνομαι@vpamgfs","γίνομαι","vpamgfs"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",331,289,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",332,290,"ἡμέρας","ἡμέρας","ἡμέρα@ngfsc","ἡμέρα","ngfsc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",333,291,"ἐξελθὼν","ἐξελθὼν","ἐξέρχομαι@vpaanms","ἐξέρχομαι","vpaanms"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",334,292,"ἐπορεύθη","ἐπορεύθη","πορεύομαι@viap3s","πορεύομαι","viap3s"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",335,293,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",336,294,"ἔρημον","ἔρημον","ἔρημος@anamsn","ἔρημος","anamsn"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",337,295,"τόπον","τόπον","τόπος@namsc","τόπος","namsc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",339,296,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",340,297,"οἱ","οἱ","ὁ@dnmp","ὁ","dnmp"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",341,298,"ὄχλοι","ὄχλοι","ὄχλος@nnmpc","ὄχλος","nnmpc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",342,299,"ἐπεζήτουν","ἐπεζήτουν","ἐπιζητέω@viia3p","ἐπιζητέω","viia3p"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",343,300,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",345,301,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",346,302,"ἦλθον","ἦλθον","ἔρχομαι@viaa3p","ἔρχομαι","viaa3p"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",347,303,"ἕως","ἕως","ἕως@pg","ἕως","pg"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",348,304,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",350,305,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",351,306,"κατεῖχον","κατεῖχον","κατέχω@viia3p","κατέχω","viia3p"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",352,307,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",353,308,"τοῦ","τοῦ","ὁ@dgns","ὁ","dgns"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",354,309,"μὴ","μὴ","μή@x","μή","x"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",355,310,"πορεύεσθαι","πορεύεσθαι","πορεύομαι@vnpm","πορεύομαι","vnpm"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",356,311,"ἀπ᾽","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","4","42","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",357,312,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",359,313,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",360,314,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",361,315,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",362,316,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",363,317,"αὐτοὺς","αὐτοὺς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",364,318,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",365,319,"δεῖ","δεῖ","δεῖ@vipa3s","δεῖ","vipa3s"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",366,320,"με","με","ἐγώ@rpa-s","ἐγώ","rpa-s"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",367,321,"καὶ","καὶ","καί@b","καί","b"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",368,322,"ταῖς","ταῖς","ὁ@ddfp","ὁ","ddfp"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",369,323,"ἑτέραις","ἑτέραις","ἕτερος@aidfpn","ἕτερος","aidfpn"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",370,324,"πόλεσιν","πόλεσιν","πόλις@ndfpc","πόλις","ndfpc"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",371,325,"ἀπαγγελίσασθαι","ἀπαγγελίσασθαι","ἀπαγγέλλω@vnam","ἀπαγγέλλω","vnam"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",372,326,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",373,327,"βασιλείαν","βασιλείαν","βασιλεία@nafsc","βασιλεία","nafsc"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",374,328,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",375,329,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",377,330,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",378,331,"ἐπὶ","ἐπὶ","ἐπί@pa","ἐπί","pa"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",379,332,"τοῦτο","τοῦτο","οὗτος@rdans","οὗτος","rdans"
"Ev","4","43","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",380,333,"ἀπεστάλην","ἀπεστάλην","ἀποστέλλω@viap1s","ἀποστέλλω","viap1s"
"Ev","4","44","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",382,334,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","44","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",383,335,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
