"Work","Chapter","Verse","Version","Script" 
"2Th","01","09","03AH","ὅστις@rrnmp δίκη@nafsc τίνω@vifa3p ὄλεθρος@namsc αἰώνιος@anamsn ἀπό@pg πρόσωπον@ngnsc ὁ@dgms κύριος@ngmsc καί@cc ἀπό@pg ὁ@dgfs δόξα@ngfsc ὁ@dgfs ἰσχύς@ngfsc αὐτός@rpgms" 
"2Th","02","03","03AH","ἐάν@cs μή@x () ἀποκαλύπτω@vsap3s ὁ@dnms ἄνθρωπος@nnmsc ὁ@dgfs ἀνομία@ngfsc ὁ@dnms υἱός@nnmsc ὁ@dgfs ἀπώλεια@ngfsc" 
"2Th","02","04","03AH","ὁ@dnms ὑπεραίρω@vppmnms ἐπί@pa πᾶς@aiamsn λέγω@vpppams θεός@namsc καί@cc πᾶς@aiansn σέβασμα@nansc ὥστε@cs αὐτός@rpams εἰς@pa ὁ@dams ναός@namsc ὁ@dgms θεός@ngmsc καθίζω@vnaa ()" 
"2Th","02","09","03AH","(ὅς@rrgms εἰμί@vipa3s ὁ@dnfs παρουσία@nnfsc κατά@pa ἐνέργεια@nafsc) ὁ@dgms σατανᾶς@ngmsp () ἐν@pd πᾶς@aidfsn δύναμις@ndfsc καί@cc σημεῖον@ndnpc καί@cc τέρας@ndnpc ψεῦδος@ngnsc" 
"2Th","02","10","03AH","ἀντί@pg ὅς@rrgnp ὁ@dafs ἀγάπη@nafsc ὁ@dgfs ἀλήθεια@ngfsc οὐ@b δέχομαι@viam3p εἰς@pa ὁ@dans σῴζω@vnpp αὐτός@rpamp" 
"2Th","02","11","03AH","καί@cc διά@pa οὗτος@rdans εἰμί@vifm3s αὐτός@rpdmp εἰς@pa ἐνέργεια@nafsc πλάνη@ngfsc" 
"2Th","02","12","03AH","ἵνα@cs κρίνω@vsap3p ἅπας@ainmpn ὁ@dnmp μή@x πιστεύω@vpaanmp ὁ@ddfs ἀλήθεια@ndfsc ἀλλά@cc εὐδοκέω@vpaanmp ὁ@ddfs ἀδικία@ndfsc" 
"2Th","03","10","03AH","(οὗτος@rdans) παραγγέλλω@viia1p (σύ@rpd-p ὅτι@cs εἰ@cs τὶς@rinms οὐ@b θέλω@vipa3s) ἐργάζομαι@vnpm (μηδέ@x) ἐσθίω@vdpa3s" 
"Eph","00","00","03AH","πρός@pa Λαοδικεύς@nampp []" 
"Eph","01","06","03AH","χαριτόω@viaa3s ἐγώ@rpa-p ἐν@pd ὁ@ddms ἀγαπάω@vpxpdms υἱός@ndmsc αὐτός@rpgms" 
"Eph","01","07","03AH","ἐν@pd ὅς@rrdms ἔχω@vipa1p ὁ@dafs ἀπολύτρωσις@nafsc διά@pg ὁ@dgns αἷμα@ngnsc αὐτός@rpgms" 
"Eph","01","09","03AH","κατά@pa ὁ@dafs εὐδοκία@nafsc ὅς@rrafs προτίθημι@viam3s ἐν@pd ὁ@ddns μυστήριον@ndnsc ὁ@dgns θέλημα@ngnsc αὐτός@rpgms" 
"Eph","01","10","03AH","εἰς@pa οἰκονομία@nafsc ὁ@dgns πλήρωμα@ngnsc ὁ@dgmp καιρός@ngmpc ἀνακεφαλαιόω@vnam ὁ@danp πᾶς@aianpn εἰς@pa ὁ@dams Χριστός@namsp ὁ@danp ἐπί@pd ὁ@ddmp οὐρανός@ndmpc καί@cc ὁ@danp ἐπί@pg ὁ@dgfs γῆ@ngfsc" 
"Eph","01","12","03AH","εἰς@pa ὁ@dans εἰμί@vnpa ἐγώ@rpa-p εἰς@pa ἔπαινος@namsc δόξα@ngfsc ὁ@damp προελπίζω@vpxaamp εἰς@pa ὁ@dams Χριστός@namsp" 
"Eph","01","13","03AH","ἐν@pd ὅς@rrdms καί@b σύ@rpn-p ἀκούω@vpaanmp ὁ@dams λόγος@namsc ὁ@dgfs ἀλήθεια@ngfsc ὁ@dans εὐαγγέλιον@nansc ἐν@pd ὅς@rrdms πιστεύω@vpaanmp σφραγίζω@viap2p ὁ@ddns πνεῦμα@ndnsc ὁ@dgfs ἐπαγγελία@ngfsc αὐτός@rpgms ὁ@ddns ἅγιος@andnsn"  
"Eph","01","17","03AH","ὁ@dnms πατήρ@nnmsc ὁ@dgfs δόξα@ngfsc () πνεῦμα@nansc σοφία@ngfsc" 
"Eph","01","18","03AH","φωτίζω@vpxpamp ὁ@damp ὀφθαλμός@nampc ὁ@dgfs καρδία@ngfsc () ὁ@dnms πλοῦτος@nnmsc ὁ@dgfs κληρονομία@ngfsc ἐν@pd ὁ@ddmp ἅγιος@andmpn" 
"Eph","01","19a","03AH","()" 
"Eph","01","20a","03AH","ἐνεργέω@vixa3s ἐν@pd Χριστός@ndmsp" 
"Eph","01","19b","03AH","ἰσχύς@nafsc αὐτός@rpgms" 
"Eph","01","20b","03AH","ἐγείρω@vpaanms αὐτός@rpams ἐκ@pg νεκρός@angmpn καί@cc καθίζω@vpaanms αὐτός@rpams ἐν@pd δεξιός@andfsn αὐτός@rpgms ()" 
"Eph","01","22a","03AH","καί@cc πᾶς@aianpn ὑποτάσσω@viaa3s" 
"Eph","02","01","03AH","σύ@rpa-p εἰμί@vppaamp ὁ@ddnp παράπτωμα@ndnpc νεκρός@anampn" 
"Eph","02","02","03AH","ἐν@pd ὅς@rrdmp περιπατέω@viaa2p κατά@pa ὁ@dams αἰών@namsc ὁ@dgms κόσμος@ngmsc οὗτος@rdgms κατά@pa ὁ@dams ἄρχων@namsc ὁ@dgms ἀήρ@ngmsc ὁ@dgns ἐνεργέω@vppagns ἐν@pd ὁ@ddmp υἱός@ndmpc ὁ@dgfs ἀπιστία@ngfsc" 
"Eph","02","03","03AH","ἐν@pd ὅς@rrdmp καί@b ἐγώ@rpn-p πᾶς@ainmpn ἀναστρέφω@viap1p καί@cc εἰμί@viim1p φύσις@ndfsc τέκνον@nnnpc ὀργή@ngfsc ὡς@cs καί@b ὁ@dnmp λοιπός@annmpn" 
"Eph","02","10","03AH","αὐτός@rpgms γάρ@cc εἰμί@vipa1p ποίημα@nnnsc κτίζω@vpapnmp ἐν@pd Χριστός@ndmsp" 
"Eph","02","11","03AH","μνημονεύω@vppanmp σύ@rpn-p ποτέ@b ὁ@dnnp ἔθνος@nnnpc [] ὁ@dnmp λέγω@vpppnmp ἀκροβυστία@nnfsc ὑπό@pg ὁ@dgfs λέγω@vpppgfs περιτομή@ngfsc ἐν@pd σάρξ@ndfsc χειροποίητος@angfsn" 
"Eph","02","12","03AH","ὅτι@cs εἰμί@viia2p [] ὁ@ddms καιρός@ndmsc ἐκεῖνος@rddms χωρίς@pg Χριστός@ngmsp ἀπαλλοτριόω@vpxpnmp ὁ@dgfs πολιτεία@ngfsc ὁ@dgms Ἰσραήλ@ngmsp καί@cc ξένος@annmpn ὁ@dgfp διαθήκη@ngfpc [] ὁ@dgfs ἐπαγγελία@ngfsc ἐλπίς@nafsc μή@x ἔχω@vppanmp καί@cc ἄθεος@annmpn ἐν@pd ὁ@ddms κόσμος@ndmsc" 
"Eph","02","13","03AH","νυνί@b δέ@cc ἐν@pd Χριστός@ndmsp Ἰησοῦς@ndmsp σύ@rpn-p ὁ@dnmp ποτέ@b εἰμί@vppanmp μακράν@b γίνομαι@viap2p ἐγγύς@b ἐν@pd ὁ@ddns αἷμα@ndnsc αὐτός@rpgms" 
"Eph","02","14","03AH","αὐτός@rtnms γάρ@cc εἰμί@vipa3s ὁ@dnfs εἰρήνη@nnfsc ἐγώ@rpg-p ὁ@dnms ποιέω@vpaanms ὁ@danp ἀμφότεροι@ananpn εἷς@acansn καί@cc ὁ@dans μεσότοιχον@nansc ὁ@dgfs ἔχθρα@ngfsc ἐν@pd σάρξ@ndfsc λύω@vpaanms" 
"Eph","02","15","03AH","ὁ@dams νόμος@namsc ὁ@dgfp ἐντολή@ngfpc δόγμα@ndnpc καταργέω@vpaanms ἵνα@cs ὁ@damp δύο@acampn κτίζω@vsaa3s ἐν@pd ἑαυτοῦ@rxdms εἰς@pa εἷς@acamsn καινός@anamsn ἄνθρωπος@namsc ποιέω@vppanms εἰρήνη@nafsc" 
"Eph","02","16","03AH","καί@cc ἀποκαταλλάσσω@vsaa3s ὁ@damp ἀμφότεροι@anampn ὁ@ddms θεός@ndmsc ἐν@pd εἷς@acdnsn σῶμα@ndnsc ἀποκτείνω@vpaanms ὁ@dafs ἔχθρα@nafsc ἐν@pd αὐτός@rpdms διά@pg ὁ@dgms σταυρός@ngmsc" 
"Eph","02","17","03AH","καί@cc ἔρχομαι@vpaanms εὐαγγελίζω@viam3s εἰρήνη@nafsc () ὁ@ddmp μακράν@b καί@cc ὁ@ddmp ἐγγύς@b" 
"Eph","02","18","03AH","ὅτι@cs διά@pg αὐτός@rpgms ἔχω@vipa1p ὁ@dafs προσαγωγή@nafsc ὁ@dnmp ἀμφότεροι@annmpn ἐν@pd εἷς@acdnsn πνεῦμα@ndnsc πρός@pa ὁ@dams πατήρ@namsc" 
"Eph","02","19","03AH","() οὐκέτι@b εἰμί@vipa2p ξένος@annmpn καί@cc πάροικος@annmpn ἀλλά@cc συμπολίτης@nnmpc ὁ@dgmp ἅγιος@angmpn ἀλλά@cc οἰκεῖος@annmpn ὁ@dgms θεός@ngmsc" 
"Eph","02","20","03AH","ἐποικοδομέω@vpapnmp ἐπί@pd ὁ@ddms θεμέλιος@ndmsc ὁ@dgmp ἀπόστολος@ngmpc εἰμί@vppagms ἀκρογωνιαῖος@angmsn Χριστός@ngmsp" 
"Eph","03","08","03AH","ἐγώ@rpd-s ὁ@ddms (ἐλαχύς@andmsc&andmss) [] πᾶς@aigmpn (ἅγιος@angmpn) [] δίδωμι@viap3s ὁ@dnfs χάρις@nnfsc οὗτος@rdnfs ὁ@ddnp ἔθνος@ndnpc εὐαγγελίζω@vnam ὁ@dams ἀνεξιχνίαστος@anamsn πλοῦτος@namsc ὁ@dgms Χριστός@ngmsp" 
"Eph","03","09","03AH","καί@cc φωτίζω@vnaa πᾶς@aiampn τίς@rqnfs ὁ@dnfs οἰκονομία@nnfsc ὁ@dgns μυστήριον@ngnsc ὁ@dgns ἀποκρύπτω@vpxpgns ἀπό@pg ὁ@dgmp αἰών@ngmpc ὁ@ddms θεός@ndmsc ὁ@ddms ὁ@danp πᾶς@aianpn κτίζω@vpaadms" 
"Eph","03","10","03AH","ἵνα@cs γνωρίζω@vsap3s ὁ@ddfp ἀρχή@ndfpc καί@cc ὁ@ddfp ἐξουσία@ndfpc ἐν@pd ἐπουράνιος@andnpn διά@pg ὁ@dgfs ἐκκλησία@ngfsc ὁ@dnfs πολυποίκιλος@annfsn σοφία@nnfsc ὁ@dgms θεός@ngmsc" 
"Eph","04","05","03AH","εἷς@acnmsn κύριος@nnmsc εἷς@acnfsn πίστις@nnfsc εἷς@acnnsn βάπτισμα@nnnsc εἷς@acnmsn Χριστός@nnmsp" 
"Eph","04","06","03AH","εἷς@acnmsn θεός@nnmsc (καί@cc) πατήρ@nnmsc πᾶς@aigmpn ὁ@dnms ἐπί@pg πᾶς@aigmpn καί@cc διά@pg πᾶς@aigmpn καί@cc ἐν@pd πᾶς@aidmpn ἐγώ@rpd-p" 
"Eph","04","08","03AH","αἰχμαλωτεύω@viaa3s αἰχμαλωσία@nafsc" 
"Eph","04","10","03AH","(ὁ@dnms καταβαίνω@vpaanms αὐτός@rtnms εἰμί@vipa3s καί@b ὁ@dnms ἀναβαίνω@vpaanms)" 
"Eph","04","25","03AH","ἀποτίθημι@vpamnmp ὁ@dans ψεῦδος@nansc λαλέω@vdpa2p ἀλήθεια@nafsc πρός@pa ὁ@dams πλησίον@b ἕκαστος@ainmsn" 
"Eph","04","26","03AH","ὀργίζω@vdpp2p καί@cc μή@x ἁμαρτάνω@vdpa2p ὁ@dnms ἥλιος@nnmsc μή@x ἐπιδύω@vdpa3s ἐπί@pd ὁ@ddms παροργισμός@ndmsc σύ@rpg-p" 
"Eph","05","02","03AH","()" 
"Eph","05","11a","03AH","μή@x συγκοινωνέω@vdpa2p ὁ@ddnp ἔργον@ndnpc ὁ@dgns σκότος@ngnsc" 
"Eph","05","14","03AH","διό@cc λέγω@vipa3s ἐγείρω@vdpa2s ὁ@dnms καθεύδω@vppanms καί@cc ἀνίστημι@vdaa2s ἐκ@pg νεκρός@angmpn (καί@cc) ἐπιφαύσκω@vifa3s σύ@rpd-s ὁ@dnms Χριστός@nnmsp" 
"Eph","05","18","03AH","μεθύσκω@vnpp οἶνος@ndmsc αἰσχρός@annnsn" 
"Eph","05","19","03AH","ψαλμός@ndmpc καί@cc ὕμνος@ndmpc () ὁ@ddms θεός@ndmsc" 
"Eph","05","22","03AH","ὁ@dnfp γυνή@nnfpc ὁ@ddmp ἀνήρ@ndmpc ὑποτάσσω@vdpp2p" 
"Eph","05","23","03AH","ὅτι@cs ἀνήρ@nnmsc κεφαλή@nnfsc εἰμί@vipa3s ὁ@dgfs γυνή@ngfsc ὡς@cs καί@b Χριστός@nnmsp κεφαλή@nnfsc εἰμί@vipa3s ὁ@dgfs ἐκκλησία@ngfsc" 
"Eph","05","28b","03AH","ὁ@dafs ἑαυτοῦ@rxgms σάρξ@nafsc ἀγαπάω@vipa3s ὁ@dnms ὁ@dafs ἑαυτοῦ@rxgms γυνή@nafsc ἀγαπάω@vppanms καθώς@cs καί@b ὁ@dnms Χριστός@nnmsp ὁ@dafs ἐκκλησία@nafsc" 
"Eph","05","29","03AH","οὐδείς@rinms ὁ@dafs ἑαυτοῦ@rxgms σάρξ@nafsc μισέω@vipa3s ἀλλά@cc ἐκτρέφω@vipa3s καί@cc θάλπω@vipa3s αὐτός@rpafs καθώς@cs (καί@b) ὁ@dnms Χριστός@nnmsp ὁ@dafs ἐκκλησία@nafsc" 
"Eph","05","31","03AH","ἀντί@pg οὗτος@rdgfs καταλείπω@vifa3s ἄνθρωπος@nnmsc ὁ@dams πατήρ@namsc καί@cc ὁ@dafs μήτηρ@nafsc καί@cc εἰμί@vifm3p ὁ@dnmp δύο@acnmpn εἰς@pa σάρξ@nafsc εἷς@acafsn" 
"Eph","05","32","03AH","ὁ@dnns μυστήριον@nnnsc οὗτος@rdnns μέγας@annnsn εἰμί@vipa3s ἐγώ@rpn-s δέ@cc λέγω@vipa1s εἰς@pa Χριστός@namsp καί@cc ὁ@dafs ἐκκλησία@nafsc" 
"Eph","06","01","03AH","ὁ@dnnp τέκνον@nnnpc ὑπακούω@vdpa2p ὁ@ddmp γονεύς@ndmpc σύ@rpg-p" 
"Eph","06","02","03AH","τιμάω@vdpa2s ὁ@dams πατήρ@namsc καί@cc μήτηρ@nafsc" 
"Eph","06","04","03AH","ἐκτρέφω@vdpa2p ὁ@danp τέκνον@nanpc ἐν@pd παιδεία@ndfsc καί@cc νουθεσία@ndfsc κύριος@ngmsc" 
"Eph","06","11","03AH","ἐνδύω@vdam2p ὁ@dafs πανοπλία@nafsc ὁ@dgms θεός@ngmsc ἐν@pd ὅς@rrdfs ἵστημι@vsaa1p πρός@pa ὁ@dafs μεθοδεία@nafsc ὁ@dgms διάβολος@ngmsc" 
"Eph","06","12","03AH","πρός@pa ὁ@dafp ἐξουσία@nafpc () ὁ@damp κοσμοκράτωρ@nampc ὁ@dgns σκότος@ngnsc οὗτος@rdgns () ὁ@danp πνευματικός@ananpn ὁ@dgfs πονηρία@ngfsc ἐν@pd ὁ@ddnp ἐπουράνιος@andnpn" 
"Eph","06","14","03AH","περιζώννυμι@vpamnmp ὁ@dafs ὀσφύς@nafsc σύ@rpg-p ἐν@pd ἀλήθεια@ndfsc καί@cc ὁ@dams θώραξ@namsc ὁ@dgfs δικαιοσύνη@ngfsc" 
"Eph","06","15","03AH","καί@cc ὑποδέω@vpamnmp ἐν@pd ἑτοιμασία@ndfsc ὁ@dgns εὐαγγέλιον@ngnsc ὁ@dgfs εἰρήνη@ngfsc" 
"Eph","06","16","03AH","ἀναλαμβάνω@vpaanmp ὁ@dams θυρεός@namsc ὁ@dgfs πίστις@ngfsc ἐν@pd ὅς@rrdms δύναμαι@vifm2p πᾶς@aianpn ὁ@danp βέλος@nanpc ὁ@dgms πονηρός@angmsn ὁ@danp πυρόω@vpxpanp σβέννυμι@vnaa" 
"Eph","06","17","03AH","καί@cc ὁ@dafs περικεφαλαία@nafsc ὁ@dgns σωτήριον@ngnsc καί@cc ὁ@dafs μάχαιρα@nafsc ὁ@dgns πνεῦμα@ngnsc ὅς@rrnns εἰμί@vipa3s ῥῆμα@nnnsc θεός@ngmsc" 
"Eph","06","19","03AH","ἵνα@cs ἐγώ@rpd-s δίδωμι@vsap3s ἐν@pd ἄνοιξις@ndfsc ὁ@dgns στόμα@ngnsc ἐν@pd παρρησία@ndfsc γνωρίζω@vnaa ὁ@dans μυστήριον@nansc" 
"Eph","06","20","03AH","ἐν@pd ἅλυσις@ndfsc ἵνα@cs ἐν@pd αὐτός@rpdns παρρησιάζομαι@vsam1s" 
"Col","00","00","03AH","πρός@pa Κολοσσαεύς@nampp" 
"Col","01","05","03AH","ὁ@dafs ἐλπίς@nafsc ὁ@dafs ἀπόκειμαι@vpppafs () ἐν@pd ὁ@ddmp οὐρανός@ndmpc ὅς@rrafs ἀκούω@viaa2p ἐν@pd ὁ@ddms λόγος@ndmsc ὁ@dgfs ἀλήθεια@ngfsc ὁ@dgns εὐαγγέλιον@ngnsc" 
"Col","01","06a","03AH","ὁ@dgns πάρειμι@vppagns εἰς@pa σύ@rpa-p καθώς@cs καί@b ἐν@pd πᾶς@aidmsn ὁ@ddms κόσμος@ndmsc" 
"Col","01","15","03AH","ὅς@rrnms εἰμί@vipa3s εἰκών@nnfsc ὁ@dgms θεός@ngmsc ὁ@dgms ἀόρατος@angmsn" 
"Col","01","17a","03AH","καί@cc αὐτός@rtnms εἰμί@vipa3s πρό@pg πᾶς@aignpn" 
"Col","01","19","03AH","ἐν@pd ἑαυτοῦ@rxdms εὐδοκέω@viaa3s πᾶς@aiansn ὁ@dans πλήρωμα@nansc κατοικέω@vnaa" 
"Col","01","20","03AH","καί@cc () ἀποκαταλλάσσω@vnaa ὁ@danp πᾶς@aianpn εἰς@pa ἑαυτοῦ@rxams εἰρηνοποιέω@vpaanms διά@pg ὁ@dgns αἷμα@ngnsc ὁ@dgms σταυρός@ngmsc αὐτός@rpgms ()" 
"Col","01","21","03AH","καί@cc σύ@rpa-p ποτέ@b εἰμί@vppaamp ἀπαλλοτριόω@vpxpamp καί@cc ἐχθρός@anampn ὁ@ddfs διάνοια@ndfsc ἐν@pd ὁ@ddnp ἔργον@ndnpc ὁ@ddnp πονηρός@andnpn" 
"Col","01","22","03AH","() ἀποκαταλλάσσω@viaa3s () ἐν@pd ὁ@ddns σῶμα@ndnsc αὐτός@rpgms" 
"Col","01","24","03AH","() ἀνταναπληρόω@vipa1s ὁ@danp ὑστέρημα@nanpc ὁ@dgfp θλῖψις@ngfpc ὁ@dgms Χριστός@ngmsp ἐν@pd ὁ@ddfs σάρξ@ndfsc ὑπέρ@pg ὁ@dgns σῶμα@ngnsc αὐτός@rpgms ὅς@rrnns εἰμί@vipa3s ὁ@dnfs ἐκκλησία@nnfsc" 
"Col","02","04","03AH","παραλογίζομαι@vspm3s ἐν@pd πιθανολογία@ndfsc" 
"Col","02","08","03AH","() διά@pg ὁ@dgfs φιλοσοφία@ngfsc ὡς@cs κενός@angfsn ἀπάτη@ngfsc κατά@pa ὁ@dafs παράδοσις@nafsc ὁ@dgmp ἄνθρωπος@ngmpc κατά@pa ὁ@danp στοιχεῖον@nanpc ὁ@dgms κόσμος@ngmsc" 
"Col","02","13","03AH","συζωοποιέω@viaa3s σύ@rpa-p σύν@pd αὐτός@rpdms χαρίζομαι@vpamnms ὁ@danp παράπτωμα@nanpc" 
"Col","02","16","03AH","μή@x οὖν@cc τὶς@rinms σύ@rpa-p κρίνω@vdpa3s ἐν@pd βρῶσις@ndfsc ἤ@cc ἐν@pd πόσις@ndfsc ἤ@cc ἐν@pd μέρος@ndnsc ἑορτή@ngfsc ἤ@cc νεομηνία@ngfsc καί@cc (σάββατον@ngnpc) []" 
"Col","02","17","03AH","ὅς@rrnns εἰμί@vipa3s σκιά@nnfsc ὁ@dgnp μέλλω@vppagnp" 
"Col","02","18","03AH","θέλω@vppanms ἐν@pd ταπεινοφροσύνη@ndfsc θρησκεία@ndfsc ὁ@dgmp ἄγγελος@ngmpc ὅς@rranp ὁράω@vixa3s ἐμβατεύω@vppanms" 
"Col","02","19","03AH","οὐ@b κρατέω@vppanms ὁ@dafs κεφαλή@nafsc" 
"Col","02","21","03AH","μή@x ἅπτω@vsam2s μηδέ@x γεύω@vsam2s" 
"Col","02","22","03AH","κατά@pa ὁ@danp ἔνταλμα@nanpc καί@cc διδασκαλία@nafpc ὁ@dgmp ἄνθρωπος@ngmpc" 
"Col","03","01","03AH","[εἰ@cs οὖν@cc συνεγείρω@viap2p ὁ@ddms Χριστός@ndmsp ὁ@danp ἄνω@b ζητέω@vdpa2p ὅς@b ὁ@dnms Χριστός@nnmsp εἰμί@vipa3s ἐν@pd δεξιός@andfsn ὁ@dgms θεός@ngmsc κάθημαι@vppmnms]" 
"Col","03","02","03AH","[ὁ@danp ἄνω@b φρονέω@vdpa2p ὁ@danp μή@x ἐπί@pg ὁ@dgfs γῆ@ngfsc]" 
"Col","03","03","03AH","[ἀποθνῄσκω@viaa2p γάρ@cc καί@cc ὁ@dnfs ζωή@nnfsc σύ@rpg-p κρύπτω@vixp3s σύν@pd ὁ@ddms Χριστός@ndmsp ἐν@pd ὁ@ddms θεός@ndmsc]" 
"Col","03","04","03AH","[ὅταν@cs ὁ@dnms Χριστός@nnmsp φανερόω@vsap3s ὁ@dnfs ζωή@nnfsc σύ@rpg-p τότε@b καί@b σύ@rpn-p σύν@pd αὐτός@rpdms φανερόω@vifp2p ἐν@pd δόξα@ndfsc]" 
"Col","03","05","03AH","[νεκρόω@vdaa2p οὖν@cc ὁ@danp μέλος@nanpc ὁ@danp ἐπί@pg ὁ@dgfs γῆ@ngfsc πορνεία@nafsc ἀκαθαρσία@nafsc πάθος@nansc ἐπιθυμία@nafsc κακός@anafsn καί@cc ὁ@dafs πλεονεξία@nafsc ὅστις@rrnfs εἰμί@vipa3s εἰδωλολατρία@nnfsc]" 
"Col","03","06","03AH","[διά@pa ὅς@rrans ἔρχομαι@vipm3s ὁ@dnfs ὀργή@nnfsc ὁ@dgms θεός@ngmsc]" 
"Col","03","07","03AH"," [ἐν@pd ὅς@rrdnp καί@b σύ@rpn-p περιπατέω@viaa2p ποτέ@b ὅτε@cs ζάω@viia2p ἐν@pd οὗτος@rddnp]" 
"Col","03","08","03AH","[νυνί@b δέ@cc ἀποτίθημι@vdam2p καί@b σύ@rpn-p ὁ@danp πᾶς@aianpn ὀργή@nafsc θυμός@namsc κακία@nafsc βλασφημία@nafsc αἰσχρολογία@nafsc ἐκ@pg ὁ@dgns στόμα@ngnsc σύ@rpg-p]" 
"Col","03","09","03AH","ὁ@dams παλαιός@anamsn ἄνθρωπος@namsc [σύν@pd ὁ@ddfp πρᾶξις@ndfpc αὐτός@rpgms]" 
"Col","03","10","03AH","[καί@cc ἐνδύω@vpamnmp ὁ@dams νέος@anamsn ὁ@dams ἀνακαινόω@vpppams εἰς@pa ἐπίγνωσις@nafsc κατά@pa εἰκών@nafsc ὁ@dgms κτίζω@vpaagms αὐτός@rpams]" 
"Col","04","10","03AH","ἀσπάζομαι@vipm3s σύ@rpa-p Ἀρίσταρχος@nnmsp ὁ@dnms συναιχμάλωτος@nnmsc ἐγώ@rpg-s καί@cc Μᾶρκος@nnmsp ὁ@dnms ἀνεψιός@nnmsc Βαρναβᾶς@ngmsp περί@pg ὅς@rrgms λαμβάνω@viaa2p ἐντολή@nafpc ἵνα@cs (ἐάν@cs) ἔρχομαι@vsaa3s πρός@pa σύ@rpa-p (δέχομαι@vdam2p) [] αὐτός@rpams" 
"Col","04","11","03AH","καί@cc Ἰησοῦς@nnmsp ὁ@dnms λέγω@vpppnms Ἰοῦστος@nnmsp ὁ@dnmp εἰμί@vppanmp ἐκ@pg περιτομή@ngfsc οὗτος@rdnmp γάρ@cc μόνος@annmpn ἐγώ@rpg-s εἰμί@vipa3p συνεργός@annmpn εἰς@pa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc ὅστις@rrnmp γίνομαι@viap3p ἐγώ@rpd-s παρηγορία@nnfsc]" 
"Col","04","12","03AH","[ἀσπάζομαι@vipm3s σύ@rpa-p Ἐπαφρᾶς@nnmsp ὁ@dnms ἐκ@pg σύ@rpg-p δοῦλος@nnmsc Χριστός@ngmsp Ἰησοῦς@ngmsp πάντοτε@b ἀγωνίζομαι@vppmnms ὑπέρ@pg σύ@rpg-p ἐν@pd ὁ@ddfp προσευχή@ndfpc ἵνα@cs ἵστημι@vsap2p τέλειος@annmpn καί@cc πληροφορέω@vpxpnmp ἐν@pd πᾶς@aidnsn θέλημα@ndnsc ὁ@dgms θεός@ngmsc]" 
"Col","04","13","03AH","[μαρτυρέω@vipa1s γάρ@cc αὐτός@rpdms ὅτι@cs ἔχω@vipa3s πολύς@anamsn πόνος@namsc ὑπέρ@pg σύ@rpg-p καί@cc ὁ@dgmp ἐν@pd Λαοδίκεια@ndfsp καί@cc ὁ@dgmp ἐν@pd Ἱεράπολις@ndfsp" 
"Col","04","14","03AH","ἀσπάζομαι@vipm3s σύ@rpa-p Λουκᾶς@nnmsp καί@cc Δημᾶς@nnmsp" 
"Col","04","16","03AH","()" 
"Phi","00","00","03AH","πρός@pa Φιλιππήσιος@nampp" 
"Phi","01","02","03AH","χάρις@nnfsc σύ@rpd-p καί@cc εἰρήνη@nnfsc ἀπό@pg θεός@ngmsc πατήρ@ngmsc καί@cc κύριος@ngmsc Ἰησοῦς@ngmsp Χριστός@ngmsp" 
"Phi","01","03","03AH","εὐχαριστέω@vipa1s Χριστός@ndmsp (ὁ@ddms θεός@ndmsc ἐγώ@rpg-s)" 
"Phi","01","04","03AH","ἐν@pd πᾶς@aidfsn δέησις@ndfsc ἐγώ@rpg-s" 
"Phi","01","12","03AH","ὁ@dnmp ἐκ@pg ἐγώ@rpg-s εἰς@pa προκοπή@nafsc ὁ@dgfs ἀλήθεια@ngfsc ὁ@dgns εὐαγγέλιον@ngnsc (ἔρχομαι@vixa3p πρός@pa σύ@rpamp)" 
"Phi","01","13","03AH","ὁ@damp δεσμός@nampc ἐγώ@rpg-s φανερός@anampn ἐν@pd Χριστός@ndmsp" 
"Phi","01","18","03AH","(ἐν@pd οὗτος@rddns) χαίρω@vipa1s" 
"Phi","01","19","03AH","οὗτος@rdnns ἐγώ@rpd-s (ἀποβαίνω@vifm3s) διά@pg ὁ@dgfs σύ@rpg-p δέησις@ngfpc καί@cc ἐπιχορηγία@ngfsc πνεῦμα@ngnsc" 
"Phi","01","20","03AH","εἴτε@cc διά@pg ζωή@ngfsc εἴτε@cc διά@pg θάνατος@ngmsc" 
"Phi","01","21","03AH","εἰμί@vipa3s γάρ@cc ἐγώ@rpd-s ὁ@dnns ζάω@vnpa ἐν@pd Χριστός@ndmsp καί@cc ὁ@dnns ἀποθνῄσκω@vnaa χαρά@nnfsc" 
"Phi","01","14","03AH","πείθω@vpxaamp ὁ@ddmp δεσμός@ndmpc ἐγώ@rpg-s περισσοτέρως@b τολμάω@vnpa ὁ@dams λόγος@namsc λαλέω@vnpa" 
"Phi","01","15","03AH","τὶς@rinmp διά@pa φθόνος@namsc καί@cc ἔρις@nafsc τὶς@rinmp δέ@cc διά@pg λόγος@ngmsc δόξα@nafsc" 
"Phi","01","16","03AH","ὁ@dnmp μέν@x ἐκ@pg ἀγάπη@ngfsc" 
