"div_chapter","div_section","id","word_id","form","nlform","bgm","lemma","bgmpos","document_id"
"20","20.35",4165,"3516","οὔτε","οὔτε","οὔτε@cc","οὔτε","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.35",4166,"3517","γαμίζονται","γαμίζονται","γαμίζω@vipp3p","γαμίζω","vipp3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.35",4167,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4168,"3518","οὐδὲ","οὐδὲ","οὐδέ@cc","οὐδέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4169,"3519","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4170,"3520","ἀποθανεῖν","ἀποθανεῖν","ἀποθνῄσκω@vnaa","ἀποθνῄσκω","vnaa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4171,"3521","ἔτι","ἔτι","ἔτι@b","ἔτι","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4172,"3522","μέλλουσιν","μέλλουσιν","μέλλω@vipa3p","μέλλω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4173,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4174,"3523","ἰσάγγελοι","ἰσάγγελοι","ἰσάγγελος@annmpn","ἰσάγγελος","annmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4175,"3524","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4176,"3525","εἰσιν","εἰσιν","εἰμί@vipa3p","εἰμί","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4177,"3526","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4178,"3527","θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4179,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4180,"3528","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4181,"3529","ἀναστάσεως","ἀναστάσεως","ἀνάστασις@ngfsc","ἀνάστασις","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4182,"3530","υἱοὶ","υἱοὶ","υἱός@nnmpc","υἱός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.36",4183,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4184,"3531","γραμματεῖς","γραμματεῖς","γραμματεύς@nnmpc","γραμματεύς","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4185,"3532","εἶπαν","εἶπαν","λέγω@viaa3p","λέγω","viaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4186,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4187,"3533","διδάσκαλε","διδάσκαλε","διδάσκαλος@nvmsc","διδάσκαλος","nvmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4188,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4189,"3534","καλῶς","καλῶς","καλῶς@b","καλῶς","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4190,"3535","εἶπας","εἶπας","λέγω@viaa2s","λέγω","viaa2s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.39",4191,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4192,"3536","τί","τί","τίς@rqnns","τίς","rqnns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4193,"3537","ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4194,"3538","δοκεῖ","δοκεῖ","δοκέω@vipa3s","δοκέω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4195,"3539","περὶ","περὶ","περί@pg","περί","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4196,"3540","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4197,"3541","Χριστοῦ","Χριστοῦ","Χριστός@ngmsp","Χριστός","ngmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4198,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4199,"3542","τίνος","τίνος","τίς@rqgms","τίς","rqgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4200,"3543","υἱός","υἱός","υἱός@nnmsc","υἱός","nnmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4201,"3544","ἐστιν","ἐστιν","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4202,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4203,"3545","λέγουσιν","λέγουσιν","λέγω@vipa3p","λέγω","vipa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4204,"3546","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4205,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4206,"3547","Δαυείδ","Δαυείδ","Δαυίδ@ngmsp","Δαυίδ","ngmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.41",4207,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.44",4208,"3548","Δαυείδ","Δαυείδ","Δαυίδ@nnmsp","Δαυίδ","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.44",4209,"3549","κύριον","κύριον","κύριος@namsc","κύριος","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.44",4210,"3550","αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.44",4211,"3551","καλεῖ","καλεῖ","καλέω@vipa3s","καλέω","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"20","20.44",4212,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.7",4213,"3552","ἐπηρώτησαν","ἐπηρώτησαν","ἐπερωτάω@viaa3p","ἐπερωτάω","viaa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.7",4214,"3553","αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.7",4215,"3554","οἱ","οἱ","ὁ@dnmp","ὁ","dnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.7",4216,"3555","μαθηταί","μαθηταί","μαθητής@nnmpc","μαθητής","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.7",4217,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4218,"3556","πολλοὶ","πολλοὶ","πολύς@annmpn","πολύς","annmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4219,"3557","ἐλεύσονται","ἐλεύσονται","ἔρχομαι@vifm3p","ἔρχομαι","vifm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4220,"3558","ἐπὶ","ἐπὶ","ἐπί@pd","ἐπί","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4221,"3559","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4222,"3560","ὀνόματί","ὀνόματί","ὄνομα@ndnsc","ὄνομα","ndnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4223,"3561","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4224,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4225,"3562","λέγοντες","λέγοντες","λέγω@vppanmp","λέγω","vppanmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4226,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4227,"3563","ἐγώ","ἐγώ","ἐγώ@rpn-s","ἐγώ","rpn-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4228,"3564","εἰμι","εἰμι","εἰμί@vipa1s","εἰμί","vipa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4229,"3565","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4230,"3566","Χριστός","Χριστός","Χριστός@nnmsp","Χριστός","nnmsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.8",4231,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.9",4232,"3567","πολέμους","πολέμους","πόλεμος@nampc","πόλεμος","nampc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.9",4233,"3568","δεῖ","δεῖ","δεῖ@vipa3s","δεῖ","vipa3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.9",4234,"3569","ταῦτα","ταῦτα","οὗτος@rdanp","οὗτος","rdanp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.9",4235,"3570","γενέσθαι","γενέσθαι","γίνομαι@vnam","γίνομαι","vnam","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.9",4236,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4237,"3571","βασιλείαν","βασιλείαν","βασιλεία@nafsc","βασιλεία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4238,"3572","ἐπὶ","ἐπὶ","ἐπί@pa","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4239,"3573","βασιλείαν","βασιλείαν","βασιλεία@nafsc","βασιλεία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4240,"3574","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4241,"3575","ἔθνος","ἔθνος","ἔθνος@nansc","ἔθνος","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4242,"3576","ἐπ᾽","ἐπὶ","ἐπί@pa","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4243,"3577","ἔθνος","ἔθνος","ἔθνος@nansc","ἔθνος","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.10",4244,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4245,"3578","λοιμοὶ","λοιμοὶ","λοιμός@nnmpc","λοιμός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4246,"3579","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4247,"3580","λιμοὶ","λιμοὶ","λιμός@nnfpc","λιμός","nnfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4248,"3581","σεισμοί","σεισμοί","σεισμός@nnmpc","σεισμός","nnmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4249,"3582","τε","τε","τέ@cc","τέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4250,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4251,"3583","φόβητρά","φόβητρά","φόβητρον@nnnpc","φόβητρον","nnnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4252,"3584","τε","τε","τέ@cc","τέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4253,"3585","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4254,"3586","σημεῖα","σημεῖα","σημεῖον@nnnpc","σημεῖον","nnnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4255,"3587","ἀπ᾽","ἀπὸ","ἀπό@pg","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4256,"3588","οὐρανοῦ","οὐρανοῦ","οὐρανός@ngmsc","οὐρανός","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.11",4257,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.12",4258,"3589","πρὸ","πρὸ","πρό@pg","πρό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.12",4259,"3590","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.12",4260,"3591","τούτων","τούτων","οὗτος@rdgnp","οὗτος","rdgnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.12",4261,"3592","διώξουσιν","διώξουσιν","διώκω@vifa3p","διώκω","vifa3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.12",4262,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4263,"3593","ἀποβήσεται","ἀποβήσεται","ἀποβαίνω@vifm3s","ἀποβαίνω","vifm3s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4264,"3594","ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4265,"3595","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4266,"3596","μαρτύριον","μαρτύριον","μαρτύριον@nansc","μαρτύριον","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4267,"3597","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4268,"3598","σωτηρίαν","σωτηρίαν","σωτηρία@nafsc","σωτηρία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.13",4269,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.14",4270,"3599","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.14",4271,"3600","προμελετᾶν","προμελετᾶν","προμελετάω@vnpa","προμελετάω","vnpa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.14",4272,"3601","ἀπολογηθῆναι","ἀπολογηθῆναι","ἀπολογέομαι@vnap","ἀπολογέομαι","vnap","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.14",4273,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.15",4274,"3602","ἐγὼ","ἐγὼ","ἐγώ@rpn-s","ἐγώ","rpn-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.15",4275,"3603","δώσω","δώσω","δίδωμι@vifa1s","δίδωμι","vifa1s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.15",4276,"3604","ὑμῖν","ὑμῖν","σύ@rpd-p","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.15",4277,"3605","σοφίαν","σοφίαν","σοφία@nafsc","σοφία","nafsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.15",4278,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.16",4279,"3606","συγγενῶν","συγγενῶν","συγγενής@angmpn","συγγενής","angmpn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.16",4280,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.17",4281,"3607","μισούμενοι","μισούμενοι","μισέω@vpppnmp","μισέω","vpppnmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.17",4282,"3608","διὰ","διὰ","διά@pa","διά","pa","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.17",4283,"3609","τὸ","τὸ","ὁ@dans","ὁ","dans","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.17",4284,"3610","ὄνομά","ὄνομά","ὄνομα@nansc","ὄνομα","nansc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.17",4285,"3611","μου","μου","ἐγώ@rpg-s","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.17",4286,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4287,"3612","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4288,"3613","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4289,"3614","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4290,"3615","ὑπομονῇ","ὑπομονῇ","ὑπομονή@ndfsc","ὑπομονή","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4291,"3616","σώσετε","σώσετε","σῴζω@vifa2p","σῴζω","vifa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4292,"3617","ἑαυτούς","ἑαυτούς","ἑαυτοῦ@rxamp","ἑαυτοῦ","rxamp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.19",4293,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4294,"3618","ὅταν","ὅταν","ὅταν@cs","ὅταν","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4295,"3619","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4296,"3620","ἴδητε","ἴδητε","ὁράω@vsaa2p","ὁράω","vsaa2p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4297,"3621","κυκλουμένην","κυκλουμένην","κυκλόω@vpppafs","κυκλόω","vpppafs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4298,"3622","ὑπὸ","ὑπὸ","ὑπό@pg","ὑπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4299,"3623","στρατοπέδων","στρατοπέδων","στρατόπεδον@ngnpc","στρατόπεδον","ngnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4300,"3624","Ἰερουσαλήμ","Ἰερουσαλήμ","Ἰερουσαλήμ@nafsp","Ἰερουσαλήμ","nafsp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.20",4301,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4302,"3625","σημεῖα","σημεῖα","σημεῖον@nnnpc","σημεῖον","nnnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4303,"3626","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4304,"3627","ἡλιῳ","ἡλιῳ","ἥλιος@ndmsc","ἥλιος","ndmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4305,"3628","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4306,"3629","σελήνῃ","σελήνῃ","σελήνη@ndfsc","σελήνη","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4307,"3630","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4308,"3631","ἄστροις","ἄστροις","ἄστρον@ndnpc","ἄστρον","ndnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4309,"3632","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4310,"3633","ἐπὶ","ἐπὶ","ἐπί@pg","ἐπί","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4311,"3634","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4312,"3635","γῆς","γῆς","γῆ@ngfsc","γῆ","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4313,"3636","συνοχὴ","συνοχὴ","συνοχή@nnfsc","συνοχή","nnfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4314,"3637","ἐθνῶν","ἐθνῶν","ἔθνος@ngnpc","ἔθνος","ngnpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4315,"3638","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4316,"3639","ἀπορίᾳ","ἀπορίᾳ","ἀπορία@ndfsc","ἀπορία","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4317,"3640","ὡς","ὡς","ὡς@cs","ὡς","cs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4318,"3641","ἤχους","ἤχους","ἦχος@ngnsc","ἦχος","ngnsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4319,"3642","θαλάσσης","θαλάσσης","θάλασσα@ngfsc","θάλασσα","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4320,"3643","κυμαινούσης","κυμαινούσης","κυμαίνω@vppagfs","κυμαίνω","vppagfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.25",4321,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4322,"3644","προσδοκίας","προσδοκίας","προσδοκία@ngfsc","προσδοκία","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4323,"3645","τῶν","τῶν","ὁ@dgnp","ὁ","dgnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4324,"3646","ἐπερχομένων","ἐπερχομένων","ἐπέρχομαι@vppmgnp","ἐπέρχομαι","vppmgnp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4325,"3647","τῇ","τῇ","ὁ@ddfs","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4326,"3648","οἰκουμένῃ","οἰκουμένῃ","οἰκουμένη@ndfsc","οἰκουμένη","ndfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4327,"3649","αὐταὶ","αὐταὶ","αὐτός@rpnfp","αὐτός","rpnfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4328,"3650","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4329,"3651","αἱ","αἱ","ὁ@dnfp","ὁ","dnfp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4330,"3652","δυνάμεις","δυνάμεις","δύναμις@nnfpc","δύναμις","nnfpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4331,"3653","τῶν","τῶν","ὁ@dgmp","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4332,"3654","οὐρανῶν","οὐρανῶν","οὐρανός@ngmpc","οὐρανός","ngmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4333,"3655","σαλευθήσονται","σαλευθήσονται","σαλεύω@vifp3p","σαλεύω","vifp3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.26",4334,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4335,"3656","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4336,"3657","τότε","τότε","τότε@b","τότε","b","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4337,"3658","ὄψονται","ὄψονται","ὁράω@vifm3p","ὁράω","vifm3p","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4338,"3659","τὸν","τὸν","ὁ@dams","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4339,"3660","υἱὸν","υἱὸν","υἱός@namsc","υἱός","namsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4340,"3661","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4341,"3662","ἀνθρώπου","ἀνθρώπου","ἄνθρωπος@ngmsc","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4342,"3663","ἐρχόμενον","ἐρχόμενον","ἔρχομαι@vppmams","ἔρχομαι","vppmams","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4343,"3664","ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4344,"3665","τῶν","τῶν","ὁ@dgmp","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4345,"3666","οὐρανῶν","οὐρανῶν","οὐρανός@ngmpc","οὐρανός","ngmpc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4346,"3667","μετὰ","μετὰ","μετά@pg","μετά","pg","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4347,"3668","δυνάμεως","δυνάμεως","δύναμις@ngfsc","δύναμις","ngfsc","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4348,"3669","πολλῆς","πολλῆς","πολύς@angfsn","πολύς","angfsn","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
"21","21.27",4349,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00203-src-grc1"
